HGNC_ID	HGNC_symbol	transcript	gene	chr	tx_start	tx_end	bp	n_exons	p_all	p_syn	p_mis	p_non	p_css	p_fs	p_lof
NA	NA	ENST00000376187.1	PRAMEF22	1	13035542	13038381	1446	3	6.25653083344e-06	1.60992495435e-06	4.39461546474e-06	2.14362046688e-07	3.76283676582e-08	5.42588344334e-08	3.06249248779e-07
HGNC:25016	SSU72	ENST00000291386.3	SSU72	1	1477445	1509937	585	5	9.68916890485e-06	3.10899055809e-06	6.13339591764e-06	2.7992172337e-07	1.66860705739e-07	1.03319802009e-08	4.57114409311e-07
HGNC:30316	RBP7	ENST00000294435.7	RBP7	1	10057316	10075890	405	4	5.24919428257e-06	1.53385572212e-06	3.42667044098e-06	1.60615249821e-07	1.2805286965e-07	5.58658877523e-08	3.44534007222e-07
HGNC:30309	RER1	ENST00000605895.1	RER1	1	2327229	2334563	591	6	1.05606143136e-05	3.25868641666e-06	6.59699293016e-06	4.77096096018e-07	2.2783887074e-07	1.94050965813e-08	7.24340063339e-07
HGNC:24149	HES4	ENST00000428771.2	HES4	1	934438	935353	744	3	1.51211265965e-05	5.18386907529e-06	9.7019593395e-06	1.70693704211e-07	6.46044775208e-08	3.89160443905e-09	2.39189786171e-07
HGNC:9412	PRKCZ	ENST00000378567.3	PRKCZ	1	1982069	2116448	1779	18	3.21050133183e-05	1.07410575234e-05	2.0094250537e-05	5.95872987388e-07	6.73832270475e-07	5.17161214633e-08	1.32142137933e-06
HGNC:30628	SPSB1	ENST00000328089.6	SPSB1	1	9415950	9427634	822	2	1.7837039176e-05	5.75559661707e-06	1.14403548697e-05	4.73270874896e-07	1.67816814364e-07	2.61427256203e-08	6.6723041488e-07
HGNC:34297	TTC34	ENST00000401095.3	TTC34	1	2572806	2706156	1701	7	3.28353804099e-06	1.06529108827e-06	2.1197470686e-06	7.33392577933e-08	2.51606263331e-08	2.57200282334e-08	1.2421991236e-07
HGNC:14087	PRAMEF3	ENST00000376173.3	PRAMEF3	1	13328832	13331671	1446	3	1.81539556825e-06	4.85748798426e-07	1.27144235409e-06	4.98903657973e-08	8.31404993914e-09	5.54811220072e-08	1.13685537744e-07
HGNC:11910	TNFRSF25	ENST00000377782.3	TNFRSF25	1	6521493	6526167	1281	10	2.23105434676e-05	6.98882963699e-06	1.43788100651e-05	5.21465301198e-07	4.21438464326e-07	9.05067952712e-08	1.0334105608e-06
HGNC:28706	SAMD11	ENST00000342066.3	SAMD11	1	861321	879533	2046	13	3.34256056531e-05	1.09107749803e-05	2.110990134e-05	9.98221281316e-07	4.06708051435e-07	1.57629597635e-08	1.42069229251e-06
HGNC:33719	TMEM201	ENST00000340381.6	TMEM201	1	9648988	9673141	2001	11	2.46125093599e-05	8.24927641066e-06	1.55852191858e-05	5.36077155804e-07	2.41936607617e-07	1.47468341731e-07	9.25482105154e-07
HGNC:32947	RNF207	ENST00000377939.4	RNF207	1	6266595	6279467	1905	17	3.08571151077e-05	1.03336977247e-05	1.90779795111e-05	8.15726045154e-07	6.29711826675e-07	1.47904935733e-07	1.59334280756e-06
HGNC:10601	SCNN1D	ENST00000379116.5	SCNN1D	1	1216041	1226990	2409	18	3.45013223738e-05	1.12804874975e-05	2.19220704365e-05	8.21885534226e-07	4.76878905622e-07	3.05232253892e-08	1.32928766524e-06
HGNC:20863	SLC35E2	ENST00000246421.4	SLC35E2	1	1663893	1670996	801	5	9.16337396362e-06	2.66398836195e-06	6.19733341396e-06	1.72653517122e-07	1.293986706e-07	1.15723484962e-08	3.13624536218e-07
HGNC:26914	PUSL1	ENST00000379031.5	PUSL1	1	1244023	1246759	912	8	1.69324433238e-05	5.52381669817e-06	1.08652539316e-05	3.18241419203e-07	2.25131274756e-07	1.38211418785e-08	5.57193835837e-07
HGNC:33941	SLC35E2B	ENST00000378662.1	SLC35E2B	1	1597220	1608138	1218	8	8.14848562078e-06	2.90866896207e-06	5.01468818074e-06	9.51301637716e-08	1.29998314203e-07	1.77935594988e-08	2.42922037474e-07
HGNC:25715	MIIP	ENST00000235332.4	MIIP	1	12081783	12091865	1167	9	2.07671669962e-05	6.06641920096e-06	1.36367683411e-05	7.26485154781e-07	3.37494299371e-07	1.50923822463e-07	1.21490327662e-06
HGNC:27996	PRAMEF9	ENST00000376152.1	PRAMEF9	1	13424002	13427859	1437	3	1.65584074292e-06	4.44308885228e-07	1.15029738988e-06	5.29087401885e-08	8.32572762271e-09	5.58773815586e-08	1.1711184937e-07
HGNC:12003	TP73	ENST00000378295.4	TP73	1	3598929	3649643	1911	13	3.86558064245e-05	1.28152525429e-05	2.44950788638e-05	7.22907364074e-07	6.22567653805e-07	6.55818637498e-08	1.41105688163e-06
HGNC:4795	H6PD	ENST00000377403.2	H6PD	1	9304993	9324928	2376	4	4.61648308034e-05	1.44977505495e-05	3.03314648825e-05	1.20098592816e-06	1.34629443224e-07	5.16910209881e-08	1.38730639237e-06
HGNC:25284	PLEKHN1	ENST00000379410.3	PLEKHN1	1	901911	909955	1836	16	3.15236383735e-05	1.01776062391e-05	1.99538052956e-05	8.33792734348e-07	5.58434104364e-07	2.01331490956e-08	1.41235998781e-06
HGNC:2772	DFFA	ENST00000377038.3	DFFA	1	10521546	10532515	996	6	1.68313257231e-05	5.19154668983e-06	1.09437154637e-05	4.66509748237e-07	2.29553821292e-07	8.76192916952e-08	7.83682861223e-07
HGNC:1730	CDK11A	ENST00000404249.3	CDK11A	1	1634345	1654257	2343	19	2.43977386746e-05	7.10513650938e-06	1.5922817062e-05	8.88304517268e-07	4.81480585982e-07	4.32443066478e-08	1.4130294099e-06
HGNC:23687	GPR157	ENST00000377411.4	GPR157	1	9164477	9189086	1008	4	2.09461708726e-05	7.45260128161e-06	1.29985070176e-05	3.78581354669e-07	1.16481218778e-07	5.09016302538e-08	5.45964203701e-07
HGNC:26002	CASZ1	ENST00000377022.3	CASZ1	1	10698998	10753946	5280	18	0.000115621610892	4.1527959402e-05	7.15256704541e-05	1.85384566237e-06	7.14135373056e-07	2.67537714636e-07	2.83551875006e-06
HGNC:28840	PRAMEF1	ENST00000332296.7	PRAMEF1	1	12853376	12856145	1425	3	1.98290710064e-05	5.62567753668e-06	1.35487203281e-05	5.61260307144e-07	9.34128344984e-08	5.35005817176e-08	7.0817372336e-07
HGNC:26730	C1orf127	ENST00000377004.4	C1orf127	1	11007719	11042094	2472	12	3.19376165202e-05	9.69376075306e-06	2.06869330542e-05	1.26629945603e-06	2.90623256883e-07	1.83486676156e-07	1.74040938907e-06
HGNC:24007	ATAD3B	ENST00000308647.7	ATAD3B	1	1407264	1431197	1947	16	3.70133250936e-05	1.11880520203e-05	2.42567191705e-05	9.45022751981e-07	6.23531150866e-07	3.15156937158e-08	1.60006959656e-06
HGNC:23595	VPS13D	ENST00000358136.3	VPS13D	1	12294323	12569078	13167	69	0.000186731519348	5.04942152896e-05	0.000124994131943	8.07975563928e-06	3.16341647576e-06	1.18624721035e-06	1.24294193254e-05
HGNC:28415	PRAMEF7	ENST00000361079.2	PRAMEF7	1	12977512	12980233	1425	3	8.47033501422e-06	2.57737104326e-06	5.68940635717e-06	1.79285945728e-07	2.4271668058e-08	5.4017128773e-08	2.57574742559e-07
HGNC:29251	PTCHD2	ENST00000294484.6	PTCHD2	1	11561049	11596743	4179	20	8.45963429658e-05	2.70379633349e-05	5.47039347006e-05	2.00202184867e-06	8.52423081696e-07	3.21397528785e-07	3.17584245916e-06
HGNC:25262	C1orf167	ENST00000433342.1	C1orf167	1	11821843	11849503	4422	21	1.0635438778e-05	3.00305723799e-06	7.09845349607e-06	4.4377234853e-07	9.01556954465e-08	3.44863537665e-07	8.78791581641e-07
HGNC:14000	PRDM16	ENST00000270722.5	PRDM16	1	2985823	3350375	3831	17	8.63683387293e-05	3.05949721945e-05	5.34136140995e-05	1.65793043583e-06	7.01821999365e-07	7.75365488233e-08	2.43728898402e-06
HGNC:22125	PRAMEF12	ENST00000357726.4	PRAMEF12	1	12835010	12837742	1452	3	2.01824295528e-05	5.93785112133e-06	1.34451008111e-05	7.06062917713e-07	9.34147026642e-08	5.34240719507e-08	8.52901692328e-07
HGNC:27997	PRAMEF10	ENST00000235347.4	PRAMEF10	1	12952746	12955678	1425	3	1.41416619425e-05	3.8073200925e-06	9.84454341013e-06	4.15023919364e-07	7.47745205445e-08	5.39161178459e-08	5.43714557755e-07
HGNC:19268	UBE2J2	ENST00000400930.4	UBE2J2	1	1190582	1203372	828	7	1.5719305348e-05	5.57186407044e-06	9.53976234093e-06	3.76323445632e-07	2.31355491006e-07	1.16116161109e-08	6.19290552749e-07
HGNC:26265	NOL9	ENST00000377705.5	NOL9	1	6585913	6614562	2109	12	3.04128832092e-05	8.45589762154e-06	2.04285612889e-05	1.04119530451e-06	4.87228994294e-07	1.09857547027e-07	1.63828184583e-06
HGNC:13585	FBXO6	ENST00000376753.4	FBXO6	1	11728715	11733908	882	5	1.57547549218e-05	4.62844003782e-06	1.02415681305e-05	7.07381868506e-07	1.77364884994e-07	8.13790718655e-08	9.66125825365e-07
HGNC:3942	MTOR	ENST00000361445.4	MTOR	1	11167541	11319466	7650	57	0.000119690929769	3.17624049081e-05	8.00003129682e-05	5.40665929865e-06	2.52155259386e-06	8.88625686103e-07	8.81683757862e-06
HGNC:8851	PEX10	ENST00000288774.3	PEX10	1	2337204	2343941	1041	6	1.8805957057e-05	5.80447322013e-06	1.2172529948e-05	5.18339342912e-07	3.10614545968e-07	1.9477531839e-08	8.48431420718e-07
HGNC:25567	ATAD3A	ENST00000378755.5	ATAD3A	1	1447648	1469452	1905	16	3.5329173289e-05	1.06843076972e-05	2.30435834346e-05	8.54402075742e-07	7.46880081432e-07	3.23625285103e-08	1.63364468568e-06
HGNC:20570	CCNL2	ENST00000400809.3	CCNL2	1	1322610	1334686	1563	11	3.41695961026e-05	9.87539621127e-06	2.2749157877e-05	1.09436103238e-06	4.50680981852e-07	2.02682044414e-08	1.56531021867e-06
HGNC:16369	PARK7	ENST00000493678.1	PARK7	1	8022845	8045114	570	6	8.40444523305e-06	2.29367751623e-06	5.68551319091e-06	2.00831115445e-07	2.24423410472e-07	6.68566607466e-08	4.92111186664e-07
HGNC:6764	MAD2L2	ENST00000235310.3	MAD2L2	1	11734831	11740658	636	8	1.28680890729e-05	4.01228484701e-06	8.18866192172e-06	3.46539871613e-07	3.20602432522e-07	1.30264920168e-07	7.97407224302e-07
HGNC:27916	TMEM52	ENST00000310991.3	TMEM52	1	1849320	1850704	630	5	8.62186953538e-06	2.791207321e-06	5.57721441862e-06	1.5672993073e-07	9.67178650368e-08	1.28340451896e-08	2.66281840956e-07
HGNC:44204	SMIM1	ENST00000444870.2	SMIM1	1	3691937	3692485	237	2	3.9676611058e-07	1.268286092e-07	2.57131095129e-07	8.62466373204e-09	4.18174251929e-09	1.02445842664e-08	2.30509905177e-08
HGNC:38843	APITD1-CORT	ENST00000400900.2	APITD1-CORT	1	10490574	10511652	495	5	6.70705381316e-06	1.89004242384e-06	4.36676041383e-06	2.95436762833e-07	1.54814212652e-07	7.28216437999e-08	5.23072619285e-07
HGNC:8856	PEX14	ENST00000356607.4	PEX14	1	10535023	10690044	1134	9	2.11070867943e-05	7.15837224727e-06	1.28477293689e-05	7.57912713641e-07	3.43072464475e-07	1.32861775417e-07	1.23384695353e-06
HGNC:2773	DFFB	ENST00000378209.3	DFFB	1	3774167	3800305	1017	7	1.77767552057e-05	5.14556091287e-06	1.18839792093e-05	4.87976021797e-07	2.59239061678e-07	3.67533359413e-08	7.83968419417e-07
HGNC:4930	ZBTB48	ENST00000377674.4	ZBTB48	1	6640669	6649272	2067	10	3.53479791346e-05	1.05689109614e-05	2.3290229645e-05	1.08543516437e-06	4.03403363809e-07	9.2209365797e-08	1.58104789398e-06
HGNC:25186	TMEM240	ENST00000378733.4	TMEM240	1	1470738	1475726	522	4	1.31210672977e-06	4.56925563904e-07	8.14884812822e-07	2.77992675288e-08	1.24970855153e-08	8.17532178051e-09	4.84716748247e-08
HGNC:14086	PRAMEF11	ENST00000535591.1	PRAMEF11	1	12884799	12888523	1311	3	1.65970919886e-05	4.61378386449e-06	1.14094578654e-05	4.82811398754e-07	9.10388599728e-08	5.36353207583e-08	6.27485579486e-07
HGNC:12500	UBE4B	ENST00000343090.6	UBE4B	1	10093728	10240014	3909	28	6.32544179262e-05	1.7608160877e-05	4.23379304794e-05	2.1060324822e-06	1.20229408764e-06	3.95897927277e-07	3.70422449712e-06
HGNC:7939	NPPA	ENST00000376480.3	NPPA	1	11906065	11907741	456	3	7.74090631601e-06	2.36616568793e-06	5.08819894583e-06	1.95132103786e-07	9.1409578458e-08	4.95562819569e-08	3.36097964201e-07
HGNC:29041	KLHL21	ENST00000377658.4	KLHL21	1	6653424	6662877	1794	4	3.31877170607e-05	1.14808927796e-05	2.0946317227e-05	6.4636998683e-07	1.14137067314e-07	3.69462737351e-08	7.97453327879e-07
HGNC:26764	PRAMEF15	ENST00000330087.5	PRAMEF15	1	13644799	13648656	1437	3	1.65633888806e-06	4.44442551653e-07	1.15064344674e-06	5.29246573183e-08	8.32823234471e-09	5.67963186581e-08	1.18049208321e-07
HGNC:32308	FAM132A	ENST00000330388.2	FAM132A	1	1177927	1182070	909	8	1.35488282964e-05	4.41687056959e-06	8.62381100937e-06	2.11949891844e-07	2.96196825553e-07	1.30890245662e-08	5.21235741963e-07
HGNC:22983	PHF13	ENST00000377648.4	PHF13	1	6674126	6681697	903	4	1.75686612501e-05	5.30288771954e-06	1.16803494517e-05	4.52209408094e-07	1.33214670726e-07	3.70592737359e-08	6.22483352556e-07
HGNC:32037	AADACL3	ENST00000359318.5	AADACL3	1	12779479	12785963	1053	3	1.5383343272e-05	4.51678861785e-06	1.04018644287e-05	3.75727187037e-07	8.89630383813e-08	5.31983632826e-08	5.178885887e-07
HGNC:25852	MORN1	ENST00000378531.3	MORN1	1	2252821	2322972	1494	14	2.47204872665e-05	8.44713266784e-06	1.51367248191e-05	6.49637553239e-07	4.86992226303e-07	4.46032990708e-08	1.18123307861e-06
HGNC:13445	SLC2A7	ENST00000400906.1	SLC2A7	1	9063358	9086404	1539	12	2.68207010017e-05	9.06093356335e-06	1.67084664448e-05	6.20503827497e-07	4.3079716609e-07	1.5108103304e-07	1.20238202663e-06
HGNC:28567	C1orf158	ENST00000288048.5	C1orf158	1	12806378	12820884	585	4	8.44230049933e-06	2.45600782896e-06	5.56501978726e-06	2.81096989422e-07	1.40175893691e-07	7.11167037604e-08	4.92389586873e-07
HGNC:12759	WRAP73	ENST00000270708.7	WRAP73	1	3547538	3566563	1383	12	2.67807463525e-05	9.06707514224e-06	1.65266013219e-05	7.17639361188e-07	4.69430527148e-07	5.91740854493e-08	1.24624397379e-06
HGNC:24866	CEP104	ENST00000378230.3	CEP104	1	3731965	3768971	2778	21	4.2544528562e-05	1.20168612533e-05	2.78752203169e-05	1.56540507183e-06	1.08704191992e-06	1.09260580785e-07	2.76170757253e-06
HGNC:16754	ACAP3	ENST00000354700.5	ACAP3	1	1228943	1243195	2505	24	3.87228571409e-05	1.23748298478e-05	2.48466082425e-05	7.56612454591e-07	7.44806596037e-07	4.10843533825e-08	1.54250340401e-06
HGNC:32332	C1orf195	ENST00000376005.3	C1orf195	1	15494990	15497774	381	2	4.96054472387e-07	1.31104328162e-07	3.38831462206e-07	2.20281251295e-08	4.09055688842e-09	4.29967507303e-08	6.91154327482e-08
HGNC:15986	LIN28A	ENST00000326279.6	LIN28A	1	26737382	26752949	630	4	1.27838628372e-05	4.15709598781e-06	8.19968270958e-06	2.92624469853e-07	1.3445966997e-07	1.48414260488e-07	5.75498400311e-07
HGNC:25762	MUL1	ENST00000264198.3	MUL1	1	20827182	20834517	1059	4	1.76292985812e-05	5.19217825989e-06	1.16706039568e-05	6.4575973102e-07	1.2075663349e-07	1.15591362375e-07	8.82107726885e-07
HGNC:32021	C1orf134	ENST00000375605.2	C1orf134	1	16555367	16556038	252	2	2.59750720579e-07	6.76518238962e-08	1.76049043438e-07	1.22406083272e-08	3.80924491761e-09	4.59358203629e-08	6.19856736078e-08
HGNC:29408	FHAD1	ENST00000375995.3	FHAD1	1	15632282	15656072	756	6	1.05987754107e-06	3.39455527768e-07	6.70908669656e-07	2.91787964705e-08	2.03345471729e-08	1.30228730979e-07	1.79742074623e-07
HGNC:9033	PLA2G2D	ENST00000375105.3	PLA2G2D	1	20440606	20445991	438	4	6.35881675448e-06	1.69579861527e-06	4.21607844466e-06	3.10627484711e-07	1.36312209838e-07	1.13442299439e-07	5.60381993988e-07
HGNC:16638	SRRM1	ENST00000323848.9	SRRM1	1	24969817	24998777	2715	17	4.35069332051e-05	1.00160364405e-05	2.99127133161e-05	2.81159956654e-06	7.66583881951e-07	5.89234495802e-07	4.16741794429e-06
HGNC:7033	MFAP2	ENST00000375535.3	MFAP2	1	17301414	17304768	552	8	8.27124353276e-06	2.37079167001e-06	5.31674369279e-06	3.01737904101e-07	2.8197026587e-07	1.92035752657e-07	7.75743922629e-07
HGNC:29633	MDS2	ENST00000374555.3	MDS2	1	23956044	23967039	423	4	2.73637533949e-06	7.65058353072e-07	1.80738990068e-06	7.43585979787e-08	8.95684877612e-08	1.32980095726e-07	2.96907181465e-07
HGNC:14905	TAS1R2	ENST00000375371.3	TAS1R2	1	19166092	19186154	2520	6	4.55350088865e-05	1.42251987209e-05	3.00675273476e-05	1.02137138298e-06	2.20911434978e-07	1.59627494474e-07	1.40191031243e-06
HGNC:2160	CNR2	ENST00000536471.1	CNR2	1	24201024	24202107	1083	1	1.4619230846e-05	4.21764868425e-06	9.90673980366e-06	4.94842358109e-07	0.0	3.35756584961e-08	5.28418016605e-07
HGNC:14985	LUZP1	ENST00000302291.4	LUZP1	1	23415387	23420754	3231	2	4.5636233795e-05	1.27341532279e-05	3.07425364723e-05	2.11288194553e-06	4.66621491958e-08	6.49761450118e-08	2.22452023974e-06
HGNC:29175	WDTC1	ENST00000361771.3	WDTC1	1	27587545	27632874	2031	15	3.57021216986e-05	9.98568725411e-06	2.40411373655e-05	1.05076813743e-06	6.24528941548e-07	5.74711041431e-07	2.25000812041e-06
HGNC:1736	CDC42	ENST00000344548.3	CDC42	1	22404971	22418010	576	5	7.89879537609e-06	2.29218084798e-06	5.13326056363e-06	2.92007540877e-07	1.81346423603e-07	1.55458097846e-07	6.28812062325e-07
HGNC:18337	PADI3	ENST00000375460.3	PADI3	1	17575632	17609574	1995	16	3.4057910318e-05	1.01709715249e-05	2.25509267064e-05	6.66177461147e-07	6.69834625558e-07	3.90601126285e-07	1.72661321299e-06
HGNC:14581	PINK1	ENST00000321556.4	PINK1	1	20960041	20977184	1746	8	2.85427839938e-05	8.88899941971e-06	1.84770369917e-05	8.92588326785e-07	2.84159255552e-07	2.32738062183e-07	1.40948564452e-06
HGNC:27393	TMCO4	ENST00000294543.6	TMCO4	1	20009532	20107251	1905	13	3.3479533677e-05	1.0531865464e-05	2.11928440235e-05	1.10077047404e-06	6.54053715426e-07	3.618915181e-07	2.11671570757e-06
HGNC:5047	HNRNPR	ENST00000374616.3	HNRNPR	1	23636946	23667501	1911	10	2.66906889088e-05	6.83740745132e-06	1.84586798553e-05	8.79114089579e-07	5.15487512583e-07	3.28119689394e-07	1.72272129156e-06
HGNC:25978	RNF186	ENST00000375121.2	RNF186	1	20140910	20141594	684	1	1.20626455762e-05	3.78524680774e-06	7.93214928412e-06	3.45249484379e-07	0.0	2.79424961517e-08	3.73191980531e-07
HGNC:30297	RCC2	ENST00000375436.4	RCC2	1	17735585	17765010	1569	12	2.79420833979e-05	8.71425659154e-06	1.76630114047e-05	1.02848334221e-06	5.36332059423e-07	2.95429367516e-07	1.86024476915e-06
HGNC:28273	FAM46B	ENST00000289166.5	FAM46B	1	27332434	27339161	1278	2	2.78082874354e-05	8.68675512618e-06	1.85694544742e-05	5.142765357e-07	3.780129929e-08	7.58474809187e-08	6.27925315908e-07
HGNC:48338	MINOS1-NBL1	ENST00000602662.1	MINOS1-NBL1	1	19981523	19983622	546	3	7.3144797386e-06	2.48819852673e-06	4.58888126168e-06	1.57535200453e-07	7.98647497538e-08	8.31649971117e-08	3.20564947319e-07
HGNC:2027	CLCNKB	ENST00000375679.4	CLCNKB	1	16370987	16383411	2064	19	3.55373468752e-05	1.08185143347e-05	2.29364751412e-05	9.71271392309e-07	8.11086007069e-07	4.3168733033e-07	2.21404472971e-06
HGNC:1241	C1QA	ENST00000374642.3	C1QA	1	22964109	22965900	738	2	1.33983854036e-05	4.03921486615e-06	8.81890993266e-06	4.98858010856e-07	4.14025939435e-08	6.37190708123e-08	6.03979675612e-07
HGNC:28246	IGSF21	ENST00000251296.1	IGSF21	1	18434622	18704820	1404	10	2.83409740545e-05	8.4911526957e-06	1.88310575056e-05	6.43084819625e-07	3.75679033617e-07	2.586837755e-07	1.27744762874e-06
HGNC:3391	EPHA8	ENST00000166244.3	EPHA8	1	22890128	22928234	3018	17	6.29972862639e-05	1.93261779491e-05	4.13997424306e-05	1.39668517913e-06	8.74680705068e-07	5.40510669242e-07	2.81187655344e-06
HGNC:18368	PADI4	ENST00000375448.4	PADI4	1	17634717	17690250	1992	16	3.36431407961e-05	1.09280250038e-05	2.12355847483e-05	7.17460224339e-07	7.62070819675e-07	3.92245584071e-07	1.87177662809e-06
HGNC:25860	FAM110D	ENST00000374268.3	FAM110D	1	26487782	26488598	816	1	1.01888493812e-05	3.61367850641e-06	6.39983513463e-06	1.75335740137e-07	0.0	3.6747714589e-08	2.12083454726e-07
HGNC:24190	CAMK2N1	ENST00000375078.3	CAMK2N1	1	20810141	20811872	237	2	4.4591728656e-06	1.64108371147e-06	2.73204453385e-06	4.7426127183e-08	3.86184931045e-08	5.77424468986e-08	1.43787067186e-07
HGNC:3393	EPHB2	ENST00000374632.3	EPHB2	1	23037475	23240063	2964	16	6.04014487645e-05	1.83102323864e-05	4.01951554303e-05	1.24667567037e-06	6.49385277366e-07	5.14917851155e-07	2.41097879889e-06
HGNC:2728	DDOST	ENST00000375048.3	DDOST	1	20978871	20987894	1371	11	2.21568388124e-05	6.844431099e-06	1.44311802129e-05	4.84101094474e-07	3.97126406038e-07	3.20192879383e-07	1.20142037989e-06
HGNC:30943	ZNF593	ENST00000374266.5	ZNF593	1	26496474	26497207	405	3	7.34621080981e-06	2.17591969821e-06	4.75093996331e-06	2.75439269317e-07	1.43911878971e-07	1.10277906809e-07	5.29629055097e-07
HGNC:16007	TRIM63	ENST00000374272.3	TRIM63	1	26378363	26393985	1062	9	1.64997955168e-05	4.71288823306e-06	1.09204891577e-05	5.09106165093e-07	3.57311960898e-07	3.29447719986e-07	1.19586584598e-06
HGNC:3042	RCAN3	ENST00000374395.4	RCAN3	1	24840862	24861767	726	4	1.17199248482e-05	3.77471846018e-06	7.34140105542e-06	4.70655340007e-07	1.33149992548e-07	1.37926298861e-07	7.41731631416e-07
HGNC:29131	PLEKHM2	ENST00000375799.3	PLEKHM2	1	16011053	16060429	3060	20	4.1591183742e-05	1.33994894739e-05	2.63461141281e-05	1.23765478166e-06	6.0792535835e-07	4.45347266199e-07	2.29092740621e-06
HGNC:24578	DDI2	ENST00000480945.1	DDI2	1	15944165	15983128	1200	9	1.86323310417e-05	4.79479959202e-06	1.26158217312e-05	8.67686099053e-07	3.54023619432e-07	1.99338285976e-07	1.42104800446e-06
HGNC:5301	HTR6	ENST00000289753.1	HTR6	1	19992246	20005861	1323	3	3.25857782452e-05	1.16714677451e-05	2.04598014161e-05	3.64286715014e-07	9.02223689707e-08	8.32437903797e-08	5.37752874364e-07
HGNC:6510	STMN1	ENST00000426559.2	STMN1	1	26212213	26231167	525	4	5.42334628032e-06	1.15569630363e-06	3.71843190211e-06	4.31407805998e-07	1.17810268587e-07	1.45530877203e-07	6.94748951788e-07
HGNC:32068	MINOS1	ENST00000322753.6	MINOS1	1	19923539	19952895	237	4	3.74857611435e-06	1.12744064481e-06	2.38780467114e-06	1.0843365457e-07	1.24897143821e-07	1.10672405872e-07	3.44003204264e-07
HGNC:25839	GRHL3	ENST00000350501.5	GRHL3	1	24646041	24690861	1881	16	2.73077595928e-05	8.11853272958e-06	1.79447573744e-05	5.80968233348e-07	6.63501255486e-07	5.47542245615e-07	1.79201173445e-06
HGNC:11013	SLC30A2	ENST00000374276.3	SLC30A2	1	26365650	26372387	1119	8	1.7502917775e-05	5.41693001399e-06	1.12625212001e-05	5.25048598923e-07	2.98417961936e-07	2.92658203179e-07	1.11612476404e-06
HGNC:25572	TMEM57	ENST00000374343.4	TMEM57	1	25757589	25824957	1995	11	2.79473787817e-05	7.77556638078e-06	1.85210046831e-05	1.20934257312e-06	4.41465144749e-07	3.93630519062e-07	2.04443823693e-06
HGNC:27653	SLC25A34	ENST00000294454.5	SLC25A34	1	16062980	16065901	915	5	1.52964195913e-05	4.66285988333e-06	9.95284641339e-06	5.01646780539e-07	1.79066514039e-07	1.11433334696e-07	7.92146629275e-07
HGNC:4986	HMGN2	ENST00000361427.5	HMGN2	1	26799103	26801639	273	6	3.01800167019e-06	9.11819561219e-07	1.84923267431e-06	7.1198642725e-08	1.85750791937e-07	2.23082200804e-07	4.80031635466e-07
HGNC:18367	PADI1	ENST00000375471.4	PADI1	1	17531712	17570738	1992	16	3.08729914237e-05	9.20684633798e-06	2.02884509596e-05	7.57058685395e-07	6.20635440642e-07	3.89699777415e-07	1.76739390345e-06
HGNC:8621	PAX7	ENST00000375375.3	PAX7	1	18958097	19062533	1563	8	3.18140640325e-05	1.01954204453e-05	2.04873198514e-05	8.36678294589e-07	2.94645441282e-07	2.10844956768e-07	1.34216869264e-06
HGNC:5005	HMGCL	ENST00000374490.3	HMGCL	1	24128952	24151905	978	9	1.29460024585e-05	3.77340202065e-06	8.42530049669e-06	4.07272169049e-07	3.40027772133e-07	3.01404531987e-07	1.04870447317e-06
