ensgID	enstID	hgncID	hgncSymbol	geneName	syn	mis	non	splice	frameshift	lof	prot	all
ENSG00000053918	ENST00000155840	6294	KCNQ1	KCNQ1	1.34240028603e-05	2.55891527585e-05	7.42761049953e-07	6.26486290435e-07	5.90380132103e-08	1.4282853535983e-06	2.70174381120983e-05	4.04414409723983e-05
ENSG00000070985	ENST00000155858	14323	TRPM5	TRPM5	1.81947629132e-05	3.68271541497e-05	1.19539039956e-06	8.14939156379e-07	8.1075309362e-08	2.091404865301e-06	3.8918559015001e-05	5.7113321928201e-05
ENSG00000071575	ENST00000155926	30809	TRIB2	TRIB2	6.55677072816e-06	1.3253388594e-05	5.10493884126e-07	9.11559995279e-08	5.3554479831e-08	6.552043634849e-07	1.39085929574849e-05	2.04653636856449e-05
ENSG00000068308	ENST00000156084	25402	OTUD5	OTUD5	7.52049875869e-06	1.61913643703e-05	7.78806173187e-07	3.10578492625e-07	6.0919107728e-07	1.698575743092e-06	1.7889940113392e-05	2.5410438872082e-05
ENSG00000068394	ENST00000156109	30677	GPKOW	GPKOW	5.72280127672e-06	1.45961221607e-05	6.43661111774e-07	3.94337472155e-07	7.47368878936e-07	1.785367462865e-06	1.6381489623565e-05	2.2104290900285e-05
ENSG00000021776	ENST00000156471	29513	AQR	AQR	1.37298916143e-05	3.91915633391e-05	2.95336397117e-06	1.47762796119e-06	1.70925017113e-06	6.14024210349e-06	4.533180544259e-05	5.906169705689e-05
ENSG00000070526	ENST00000156626	23614	ST6GALNAC1	ST6GALNAC1	8.24331203597e-06	1.87120503861e-05	8.9973903815e-07	3.5675013529e-07	9.31745554435e-07	2.188234727875e-06	2.0900285113975e-05	2.9143597149945e-05
ENSG00000071655	ENST00000156825	6918	MBD3	MBD3	7.56376870131e-06	1.30215987071e-05	2.82003804267e-07	2.08965459371e-07	1.31863646894e-08	5.041556283274e-07	1.35257543354274e-05	2.10895230367374e-05
ENSG00000071282	ENST00000157600	6633	LMCD1	LMCD1	5.95127657001e-06	1.3468477541e-05	5.88662652199e-07	3.50550040487e-07	7.14523659115e-08	1.0106650585975e-06	1.44791425995975e-05	2.04304191696075e-05
ENSG00000013275	ENST00000157812	9551	PSMC4	PSMC4	6.3860329785e-06	1.49618824621e-05	5.31902611183e-07	4.48568074276e-07	6.17776512221e-07	1.59824719768e-06	1.656012965978e-05	2.294616263828e-05
ENSG00000073598	ENST00000158009	25286	FNDC8	FNDC8	4.44325854145e-06	9.72181248899e-06	2.98332102995e-07	1.34754259204e-07	1.85645416919e-07	6.18731779118e-07	1.0340544268108e-05	1.4783802809558e-05
ENSG00000004660	ENST00000158166	1469	CAMKK1	CAMKK1	8.72607236587e-06	1.74906418543e-05	5.77696170757e-07	7.20876327849e-07	7.86949871584e-08	1.3772674857644e-06	1.88679093400644e-05	2.75939817059344e-05
ENSG00000072818	ENST00000158762	16467	ACAP1	ACAP1	1.01760716616e-05	2.4595160595e-05	1.36287833879e-06	8.55777312539e-07	2.21243743938e-07	2.439899395267e-06	2.7035059990267e-05	3.7211131651867e-05
ENSG00000072849	ENST00000158771	17943	DERL2	DERL2	2.90570648819e-06	7.36725391886e-06	4.93755563862e-07	3.78478229281e-07	5.22935628019e-08	9.245273559449e-07	8.2917812748049e-06	1.11974877629949e-05
ENSG00000074771	ENST00000159060	7890	NOX3	NOX3	7.57877785258e-06	1.66886818514e-05	1.20781341224e-06	5.24409619334e-07	2.8090288272e-06	4.541251858774e-06	2.1229933710174e-05	2.8808711562754e-05
ENSG00000074855	ENST00000159087	29329	ANO8	ANO8	2.1958369057e-05	4.51445556133e-05	1.56563508593e-06	7.32019352249e-07	4.35527322931e-07	2.73318176111e-06	4.787773737441e-05	6.983610643141e-05
ENSG00000127663	ENST00000159111	29136	KDM4B	KDM4B	2.23880778226e-05	4.13704907406e-05	1.27274562355e-06	8.71177141094e-07	1.48865367068e-07	2.292788131712e-06	4.3663278872312e-05	6.6051356694912e-05
ENSG00000076662	ENST00000160262	5346	ICAM3	ICAM3	1.15052343392e-05	2.18116135952e-05	9.48489498814e-07	2.57015133227e-07	1.01450524817e-07	1.306955156858e-06	2.3118568752058e-05	3.4623803091258e-05
ENSG00000077063	ENST00000160373	15679	CTTNBP2	CTTNBP2	1.9119245306e-05	4.45692533751e-05	2.32259228072e-06	9.48309633919e-07	3.74605064499e-06	7.016952559629e-06	5.1586205934729e-05	7.0705451240729e-05
ENSG00000077080	ENST00000160382	160	ACTL6B	ACTL6B	7.35224731663e-06	1.44462593905e-05	8.45298608212e-07	6.34447129966e-07	1.94702765212e-06	3.426773390298e-06	1.7873032780798e-05	2.5225280097428e-05
ENSG00000079616	ENST00000160827	6391	KIF22	KIF22	8.6602690139e-06	2.36369178836e-05	1.20147645656e-06	5.7015085973e-07	5.79016324399e-07	2.350643640689e-06	2.5987561524289e-05	3.4647830538189e-05
ENSG00000005001	ENST00000161006	14368	PRSS22	PRSS22	4.74050533954e-06	1.03848859129e-05	3.80120575736e-07	1.75388419569e-07	2.41868155103e-08	5.796958108153e-07	1.09645817237153e-05	1.57050870632553e-05
ENSG00000079385	ENST00000161559	1814	CEACAM1	CEACAM1	6.31482869961e-06	1.44059406592e-05	6.28687869208e-07	4.75628930211e-07	5.37164259668e-07	1.641481059087e-06	1.6047421718287e-05	2.2362250417897e-05
ENSG00000047188	ENST00000161863	24721	YTHDC2	YTHDC2	1.31460546783e-05	3.65274358744e-05	3.28680543785e-06	1.20597028527e-06	4.54178634191e-06	9.03456206503e-06	4.556199793943e-05	5.870805261773e-05
ENSG00000213999	ENST00000162023	6995	MEF2B	MEF2B	4.73821034432e-06	1.01614060847e-05	4.31912130568e-07	3.46135019331e-07	2.13738434071e-07	9.9178558397e-07	1.115319166867e-05	1.589140201299e-05
ENSG00000064545	ENST00000162044	26020	TMEM161A	TMEM161A	7.34101290978e-06	1.55029874516e-05	7.6985120573e-07	5.67857251551e-07	3.20271299466e-07	1.657979756747e-06	1.7160967208347e-05	2.4501980118127e-05
ENSG00000065970	ENST00000162391	24818	FOXJ2	FOXJ2	6.34692210109e-06	1.61442467552e-05	1.25713992014e-06	4.04905754832e-07	1.13747483928e-07	1.7757931589e-06	1.79200399141e-05	2.426696201519e-05
ENSG00000067182	ENST00000162749	11916	TNFRSF1A	TNFRSF1A	6.6263701734e-06	1.36227807746e-05	4.28954971854e-07	3.58391358167e-07	8.93698809439e-08	8.767162109649e-07	1.44994969855649e-05	2.11258671589649e-05
ENSG00000066455	ENST00000163416	4428	GOLGA5	GOLGA5	7.36386762108e-06	1.87627851903e-05	2.16815893192e-06	4.89012918678e-07	1.55300196531e-06	4.210173815908e-06	2.2972959006208e-05	3.0336826627288e-05
ENSG00000008300	ENST00000164024	3230	CELSR3	CELSR3	5.80801399189e-05	0.000131842505349	4.84016176312e-06	1.43498298309e-06	2.36400044511e-06	8.63914519132e-06	0.00014048165054032	0.00019856179045922
ENSG00000068971	ENST00000164133	9310	PPP2R5B	PPP2R5B	6.48618594899e-06	1.57374533984e-05	4.46243955303e-07	6.22772862495e-07	1.16681956177e-06	2.235836379568e-06	1.7973289777968e-05	2.4459475726958e-05
ENSG00000068976	ENST00000164139	9726	PYGM	PYGM	1.37093930131e-05	3.24317426517e-05	1.24172691223e-06	1.04592836395e-06	1.79020817846e-06	4.07786345464e-06	3.650960610634e-05	5.021899911944e-05
ENSG00000069399	ENST00000164227	998	BCL3	BCL3	6.83988096515e-06	1.36595904826e-05	3.10593608218e-07	3.99200736071e-07	5.65097541352e-07	1.274891885641e-06	1.4934482368241e-05	2.1774363333391e-05
ENSG00000069943	ENST00000164305	8959	PIGB	PIGB	4.16816050631e-06	1.12153612364e-05	9.28643864632e-07	3.77333924474e-07	9.26083583355e-07	2.232061372461e-06	1.3447422608861e-05	1.7615583115171e-05
ENSG00000067840	ENST00000164640	21167	PDZD4	PDZD4	1.52352852325e-05	3.32569655331e-05	8.69181415746e-07	3.98700462722e-07	1.69888943907e-06	2.966771317538e-06	3.6223736850638e-05	5.1459022083138e-05
ENSG00000071677	ENST00000165524	17945	PRLH	PRLH	1.36456407502e-06	3.33888741188e-06	1.43839653e-07	3.29826760922e-08	6.61675795191e-07	8.384981242832e-07	4.1773855361632e-06	5.5419496111832e-06
ENSG00000070404	ENST00000166139	3973	FSTL3	FSTL3	3.82804780863e-06	6.9998830399e-06	2.46690457911e-07	1.07146693565e-07	4.71441669277e-09	3.5855156816877e-07	7.35843460806877e-06	1.11864824166988e-05
ENSG00000070886	ENST00000166244	3391	EPHA8	EPHA8	1.93261779491e-05	4.13997424306e-05	1.39668517913e-06	8.74680705068e-07	5.40510669242e-07	2.81187655344e-06	4.421161898404e-05	6.353779693314e-05
ENSG00000071539	ENST00000166345	12307	TRIP13	TRIP13	6.38366907958e-06	1.27388219313e-05	6.89425101117e-07	5.42603854278e-07	1.63367538822e-08	1.2483657092772e-06	1.39871876405772e-05	2.03708567201572e-05
ENSG00000071246	ENST00000167106	19964	VASH1	VASH1	5.6064825046e-06	1.23096343024e-05	2.98779779223e-07	2.25797867862e-07	7.50080669473e-07	1.274658316558e-06	1.3584292618958e-05	1.9190775123558e-05
ENSG00000186847	ENST00000167586	6416	KRT14	KRT14	7.81254636834e-06	1.78551790651e-05	4.65889394586e-07	3.08100933314e-07	4.41055630132e-07	1.215045958032e-06	1.9070225023132e-05	2.6882771391472e-05
ENSG00000171431	ENST00000167588	20412	KRT20	KRT20	5.47492741425e-06	1.37693877788e-05	6.42483368386e-07	3.07132372751e-07	4.33242366719e-07	1.382858107856e-06	1.5152245886656e-05	2.0627173300906e-05
ENSG00000072080	ENST00000168148	11256	SPP2	SPP2	2.77108286558e-06	6.41771932757e-06	2.50320031293e-07	2.70775297859e-07	2.28181644749e-06	2.802911776642e-06	9.220631104212e-06	1.1991713969792e-05
ENSG00000072506	ENST00000168216	4800	HSD17B10	HSD17B10	3.22972756267e-06	7.55003539783e-06	3.79383614488e-07	2.73048717994e-07	4.4498849574e-07	1.097420828222e-06	8.647456226052e-06	1.1877183788722e-05
ENSG00000075388	ENST00000168712	3682	FGF4	FGF4	3.87433138008e-06	6.43398243012e-06	2.29365353275e-07	6.94615163655e-08	2.89623109974e-07	5.884499796145e-07	7.0224324097345e-06	1.08967637898145e-05
ENSG00000077009	ENST00000168977	17871	NMRK2	NMRK2	3.98514164788e-06	7.95042166708e-06	3.40368018535e-07	2.26277872934e-07	3.82476916914e-08	6.048935831604e-07	8.5553152502404e-06	1.25404568981204e-05
ENSG00000073849	ENST00000169298	10860	ST6GAL1	ST6GAL1	4.67831086664e-06	1.12174830572e-05	4.79664554135e-07	1.87103667034e-07	1.29561164742e-06	1.962379868589e-06	1.3179862925789e-05	1.7858173792429e-05
ENSG00000075336	ENST00000169551	25010	TIMM21	TIMM21	3.51845325526e-06	7.76943340316e-06	7.75111400846e-07	2.2860236632e-07	5.97841592093e-07	1.601555359259e-06	9.370988762419e-06	1.2889442017679e-05
ENSG00000078898	ENST00000170150	16177	BPIFB2	BPIFB2	7.28307192513e-06	1.44288331848e-05	3.34427862005e-07	6.19466821269e-07	6.57692517762e-07	1.611587201036e-06	1.6040420385836e-05	2.3323492310966e-05
ENSG00000079313	ENST00000170168	24616	REXO1	REXO1	2.17367517855e-05	4.22520852239e-05	1.10460649024e-06	5.67571472988e-07	4.0434883266e-08	1.712612846494e-06	4.3964698070394e-05	6.5701449855894e-05
ENSG00000075975	ENST00000170447	7113	MKRN2	MKRN2	5.53206768474e-06	1.30303300264e-05	6.30095119719e-07	2.9347228555e-07	1.40002119129e-07	1.063569524398e-06	1.4093899550798e-05	1.9625967235538e-05
ENSG00000076650	ENST00000170564	24658	GPATCH1	GPATCH1	1.25465780254e-05	2.6699979121e-05	2.02971848398e-06	8.03386824136e-07	9.32194242947e-07	3.765299551063e-06	3.0465278672063e-05	4.3011856697463e-05
ENSG00000079999	ENST00000171111	23177	KEAP1	KEAP1	1.30909046148e-05	2.62054374028e-05	1.44858809524e-06	1.75685305828e-07	7.35433161071e-08	1.6978167171751e-06	2.79032541199751e-05	4.09941587347751e-05
ENSG00000078589	ENST00000171757	19906	P2RY10	P2RY10	3.53887939848e-06	9.77114422236e-06	4.11220290912e-07	0	1.08510739288e-07	5.197310302e-07	1.029087525256e-05	1.382975465104e-05
ENSG00000079308	ENST00000171887	11973	TNS1	TNS1	2.60745283796e-05	5.73059842996e-05	2.50798635807e-06	1.13262420466e-06	8.495760053e-06	1.213637061573e-05	6.944235491533e-05	9.551688329493e-05
ENSG00000064300	ENST00000172229	7809	NGFR	NGFR	9.66067996836e-06	1.71542564827e-05	6.40451985266e-07	1.89352965875e-07	3.96080925045e-07	1.225885876186e-06	1.8380142358886e-05	2.8040822327246e-05
ENSG00000065320	ENST00000173229	8029	NTN1	NTN1	1.3131880212e-05	2.5152049306e-05	5.52767517743e-07	2.09182466848e-07	7.55115038498e-08	8.374614884408e-07	2.59895107944408e-05	3.91213910064408e-05
ENSG00000066583	ENST00000173527	24254	ISOC1	ISOC1	5.47972661368e-06	9.91293350364e-06	5.06248311875e-07	1.69555848827e-07	8.90931702965e-07	1.566735863667e-06	1.1479669367307e-05	1.6959395980987e-05
ENSG00000067445	ENST00000173898	12326	TRO	TRO	1.42741846351e-05	3.37213447752e-05	1.01969136621e-06	4.76549589916e-07	8.38591274289e-07	2.334832230415e-06	3.6056177005615e-05	5.0330361640715e-05
ENSG00000070444	ENST00000174618	7188	MNT	MNT	9.93838010257e-06	1.89588862997e-05	4.72090800335e-07	2.02102280709e-07	1.91172145368e-08	6.933102955808e-07	1.96521965952808e-05	2.95905766978508e-05
ENSG00000068697	ENST00000175091	6924	LAPTM4A	LAPTM4A	2.75411233374e-06	6.6318857236e-06	4.00297675469e-07	2.54512136097e-07	1.96537382023e-07	8.51347193589e-07	7.483232917189e-06	1.0237345250929e-05
ENSG00000069206	ENST00000175238	214	ADAM7	ADAM7	7.87049030145e-06	1.9136343465e-05	1.07057760825e-06	9.36215220996e-07	7.42858630256e-07	2.749651459502e-06	2.1885994924502e-05	2.9756485225952e-05
ENSG00000070669	ENST00000175506	753	ASNS	ASNS	6.04375443321e-06	1.5696809016e-05	8.69843639321e-07	4.45193217006e-07	1.4876867981e-06	2.802723654427e-06	1.8499532670427e-05	2.4543287103637e-05
ENSG00000072135	ENST00000175756	9649	PTPN18	PTPN18	7.92755212473e-06	1.64593423748e-05	7.33971171824e-07	6.13812342418e-07	2.72864314206e-06	4.076426656302e-06	2.0535769031102e-05	2.8463321155832e-05
ENSG00000069696	ENST00000176183	3025	DRD4	DRD4	9.58524877729e-06	1.6814562312e-05	2.8608777688e-07	9.32539916151e-08	3.54878102912e-09	3.8289054952422e-07	1.71974528615242e-05	2.67827016388142e-05
ENSG00000070031	ENST00000176195	10607	SCT	SCT	5.574332298e-07	1.09009060668e-06	4.33072662765e-08	2.66732574931e-08	3.47859458979e-09	7.345911835939e-08	1.16354972503939e-06	1.72098295483939e-06
ENSG00000072786	ENST00000176763	11388	STK10	STK10	1.54454457058e-05	3.50778797604e-05	1.7070124947e-06	1.03345953377e-06	4.52102929901e-06	7.26150132748e-06	4.233938108788e-05	5.778482679368e-05
ENSG00000073861	ENST00000177694	11599	TBX21	TBX21	9.53611185622e-06	1.86468965364e-05	7.54445923545e-07	3.23163324649e-07	3.81395096555e-07	1.459004344749e-06	2.0105900881149e-05	2.9642012737369e-05
ENSG00000074410	ENST00000178638	1371	CA12	CA12	5.93702116696e-06	1.09173357144e-05	4.40681102184e-07	4.27864015204e-07	9.71123149025e-07	1.839668266413e-06	1.2757003980813e-05	1.8694025147773e-05
ENSG00000137764	ENST00000178640	6845	MAP2K5	MAP2K5	4.98219706076e-06	1.14750377093e-05	7.51079000019e-07	9.07551286358e-07	2.07394349215e-06	3.732573778527e-06	1.5207611487827e-05	2.0189808548587e-05
ENSG00000078237	ENST00000179259	1185	C12orf5	C12orf5	3.0794734594e-06	7.68550506902e-06	2.45754909043e-07	2.27150267012e-07	3.70392452408e-08	5.099444212958e-07	8.1954494903158e-06	1.12749229497158e-05
ENSG00000078579	ENST00000180166	3677	FGF20	FGF20	2.82848830894e-06	5.8441044672e-06	1.60348335257e-07	7.60051636729e-08	7.01470870907e-08	3.065005860206e-07	6.1506050532206e-06	8.9790933621606e-06
ENSG00000003987	ENST00000180173	7454	MTMR7	MTMR7	7.75007260228e-06	1.94679778749e-05	1.232081308e-06	6.75683151434e-07	3.33914612669e-07	2.241679072103e-06	2.1709656947003e-05	2.9459729549283e-05
ENSG00000080618	ENST00000181383	2300	CPB2	CPB2	5.09506448727e-06	1.14403642014e-05	9.27753130064e-07	4.50110683891e-07	7.11864448754e-07	2.089728262709e-06	1.3530092464109e-05	1.8625156951379e-05
ENSG00000065809	ENST00000181796	23726	FAM107B	FAM107B	4.50865219168e-06	9.62332516849e-06	5.32266460272e-07	1.82499661582e-07	1.01586920297e-07	8.16353042151e-07	1.0439678210641e-05	1.4948330402321e-05
ENSG00000065883	ENST00000181839	1733	CDK13	CDK13	1.79563599083e-05	4.30476059454e-05	2.80647796554e-06	5.71075244118e-07	7.78481176813e-07	4.156034386471e-06	4.7203640331871e-05	6.5160000240171e-05
ENSG00000080200	ENST00000182096	34427	CRYBG3	CRYBG3	8.93935456862e-06	2.42803312487e-05	1.52157471026e-06	7.77252466834e-07	2.57324670567e-06	4.872073882764e-06	2.9152405131464e-05	3.8091759700084e-05
ENSG00000064201	ENST00000182290	13410	TSPAN32	TSPAN32	4.15096241334e-06	8.79001524153e-06	5.05720938263e-07	3.08575579229e-07	3.23619541668e-08	8.466584716588e-07	9.6366737131888e-06	1.37876361265288e-05
ENSG00000065308	ENST00000182527	16855	TRAM2	TRAM2	5.14101993871e-06	1.17712150542e-05	4.28912339806e-07	5.59492509494e-07	7.99369365631e-07	1.787774214931e-06	1.3558989269131e-05	1.8700009207841e-05
ENSG00000066405	ENST00000183605	2039	CLDN18	CLDN18	4.21411466604e-06	8.29908949278e-06	3.38094712161e-07	1.65012532522e-07	9.55455424846e-07	1.458562669529e-06	9.757652162309e-06	1.3971766828349e-05
ENSG00000065371	ENST00000184183	17692	ROPN1	ROPN1	2.96095863929e-06	6.30167953922e-06	2.67864087028e-07	1.54940161027e-07	8.58000746424e-07	1.280804994479e-06	7.582484533699e-06	1.0543443172989e-05
ENSG00000065518	ENST00000184266	7699	NDUFB4	NDUFB4	1.88522389252e-06	4.31955077486e-06	3.88128998899e-07	1.91399050912e-07	5.00756226248e-07	1.080284276059e-06	5.399835050919e-06	7.285058943439e-06
ENSG00000068097	ENST00000184956	24076	HEATR6	HEATR6	1.3621013941e-05	3.12346834853e-05	2.05900940802e-06	8.4266857164e-07	1.61311767998e-06	4.51479565964e-06	3.574947914494e-05	4.937049308594e-05
ENSG00000068912	ENST00000185150	25222	ERLEC1	ERLEC1	5.84414796185e-06	1.29187931368e-05	8.43729346556e-07	5.5368999882e-07	1.04940326319e-06	2.446822608566e-06	1.5365615745366e-05	2.1209763707216e-05
ENSG00000112782	ENST00000185206	13517	CLIC5	CLIC5	4.00456230924e-06	8.50477061583e-06	2.89037951592e-07	2.01572473341e-07	3.82272214789e-07	8.72882639722e-07	9.377653255552e-06	1.3382215564792e-05
ENSG00000075568	ENST00000186436	30366	TMEM131	TMEM131	1.9965786054e-05	4.42895832309e-05	2.64692640413e-06	1.54609643485e-06	5.59863809518e-06	9.79166093416e-06	5.408124416506e-05	7.404703021906e-05
ENSG00000072954	ENST00000187762	28462	TMEM38A	TMEM38A	5.2842120445e-06	9.91630487916e-06	4.42649005264e-07	2.14569982332e-07	1.39762759398e-07	7.96981746994e-07	1.0713286626154e-05	1.5997498670654e-05
ENSG00000075089	ENST00000188312	24025	ACTR6	ACTR6	3.71016673615e-06	1.02224856773e-05	6.04524007466e-07	5.64395235418e-07	1.53527169181e-06	2.704190934694e-06	1.2926676611994e-05	1.6636843348144e-05
ENSG00000078098	ENST00000188790	3590	FAP	FAP	7.97772024981e-06	1.87537079443e-05	1.36300798556e-06	1.08214342727e-06	5.8815691296e-06	8.32672054243e-06	2.708042848673e-05	3.505814873654e-05
ENSG00000064218	ENST00000190165	13909	DMRT3	DMRT3	1.02054473676e-05	1.79257595366e-05	8.25667535104e-07	3.75829328844e-08	2.73085069508e-09	8.6598131868348e-07	1.87917408552835e-05	2.89971882228835e-05
ENSG00000154252	ENST00000192314	24869	GAL3ST2	GAL3ST2	8.19687413205e-06	1.55833247392e-05	3.14189937307e-07	2.45255124245e-07	1.3469880891e-06	1.906433150652e-06	1.7489757889852e-05	2.5686632021902e-05
ENSG00000065060	ENST00000192788	21216	UHRF1BP1	UHRF1BP1	1.42166875935e-05	3.78049727382e-05	2.28871933289e-06	8.82899927405e-07	1.01433246095e-06	4.185951721245e-06	4.1990924459445e-05	5.6207612052945e-05
ENSG00000081087	ENST00000193322	21652	OSTM1	OSTM1	3.86710772919e-06	8.71499198358e-06	5.00988920839e-07	3.24465756108e-07	9.02116350183e-07	1.72757102713e-06	1.044256301071e-05	1.43096707399e-05
ENSG00000081148	ENST00000193391	18362	IMPG2	IMPG2	1.2083732205e-05	2.96778706231e-05	1.77141792423e-06	7.98917366417e-07	2.66175232036e-06	5.232087611007e-06	3.4909958234107e-05	4.6993690439107e-05
ENSG00000081800	ENST00000194130	10916	SLC13A1	SLC13A1	6.25846959377e-06	1.51200290615e-05	8.41312951105e-07	7.18879779812e-07	2.55513732384e-06	4.115330054757e-06	1.9235359116257e-05	2.5493828710027e-05
ENSG00000081818	ENST00000194152	8689	PCDHB4	PCDHB4	1.68633454848e-05	2.97149081344e-05	1.16566542082e-06	0	1.94921592856e-07	1.360587013676e-06	3.1075495148076e-05	4.7938840632876e-05
ENSG00000112852	ENST00000194155	8687	PCDHB2	PCDHB2	1.91575112979e-05	3.21132465523e-05	8.28308515281e-07	0	1.94883862373e-07	1.023192377654e-06	3.3136438929954e-05	5.2293950227854e-05
ENSG00000081870	ENST00000194214	25019	HSPB11	HSPB11	1.59608733196e-06	3.46371700564e-06	1.42995938652e-07	1.78557600372e-07	3.77308638457e-07	6.98862177481e-07	4.162579183121e-06	5.758666515081e-06
ENSG00000082146	ENST00000194530	13205	STRADB	STRADB	3.89068408013e-06	9.92867537952e-06	5.92544142122e-07	4.50291829129e-07	3.08773939143e-06	4.130575362681e-06	1.4059250742201e-05	1.7949934822331e-05
ENSG00000082929	ENST00000195455	13716	C4orf6	C4orf6	7.62350869398e-07	2.20491950811e-06	8.16210081324e-08	4.25330210062e-08	1.53370257984e-08	1.39491054937e-07	2.344410563047e-06	3.106761432445e-06
ENSG00000083444	ENST00000196061	9081	PLOD1	PLOD1	1.22818131697e-05	2.64243779761e-05	1.13043144248e-06	9.99790317353e-07	3.16827807807e-07	2.44704956764e-06	2.887142754374e-05	4.115324071344e-05
ENSG00000083720	ENST00000196371	8527	OXCT1	OXCT1	5.78241681301e-06	1.48457219766e-05	8.84930028942e-07	7.13852629698e-07	9.860569302e-07	2.58483958884e-06	1.743056156544e-05	2.321297837845e-05
ENSG00000083817	ENST00000196489	20645	ZNF416	ZNF416	6.26915157285e-06	1.48233752464e-05	8.37836595758e-07	1.30764038145e-07	3.22342522211e-07	1.290943156114e-06	1.6114318402514e-05	2.2383469975364e-05
ENSG00000084444	ENST00000197268	29288	KIAA1467	KIAA1467	8.36454798741e-06	1.78554013209e-05	1.04889848684e-06	6.51652186967e-07	2.3840975271e-07	1.938960426517e-06	1.9794361747417e-05	2.8158909734827e-05
ENSG00000085514	ENST00000198536	20396	PILRA	PILRA	3.84637948182e-06	9.12578268195e-06	5.58828727809e-07	2.66936743208e-07	9.70998965973e-07	1.79676443699e-06	1.092254711894e-05	1.476892660076e-05
